,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
35,0.016953754425048827,0.0006306785939350615,0.00857696533203125,0.0004886944566570865,594436,10,20,5,0.25,25,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_depth': 25, 'bootstrap': False}",0.7558922558922558,0.8500881834215167,0.8793706293706294,0.9326923076923077,0.9283216783216782,0.8692730109396776,0.0645507047834343,44,0.7407407407407407,0.8518518518518519,0.9230769230769231,0.8846153846153846,0.8076923076923077,0.8415954415954416,0.06311296926329642,63
36,0.018350744247436525,0.001492635707075805,0.008678531646728516,0.0007458564463183434,594436,10,10,7,0.5,25,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.5, 'max_depth': 25, 'bootstrap': False}",0.7415824915824916,0.8262786596119929,0.8863636363636364,0.8793706293706294,0.9213286713286714,0.8509848176514844,0.06258583875759453,69,0.7407407407407407,0.8148148148148148,0.9615384615384616,0.8846153846153846,0.8846153846153846,0.8572649572649572,0.07449693024091451,45
37,0.17324604988098144,0.0045220200408793605,0.03171529769897461,0.00353468905673981,594436,100,20,10,0.5,5,True,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': True}",0.7373737373737373,0.8342151675485008,0.8968531468531469,0.9195804195804196,0.9318181818181819,0.8639681306347974,0.07167867135569804,49,0.7777777777777778,0.7777777777777778,0.9615384615384616,0.9230769230769231,0.8461538461538461,0.8572649572649572,0.07478510377513628,45
38,0.8991787910461426,0.01431766338893961,0.12351598739624023,0.005264440948747232,594436,500,10,5,0.25,5,True,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_depth': 5, 'bootstrap': True}",0.765993265993266,0.8500881834215168,0.9125874125874125,0.9335664335664335,0.9388111888111889,0.8802092968759636,0.06524123134575292,28,0.7777777777777778,0.8148148148148148,1.0,0.9230769230769231,0.8846153846153846,0.88005698005698,0.07870882787459725,8
39,0.15090656280517578,0.006589439557180349,0.030321931838989256,0.0019274069645761494,594436,100,10,10,0.75,10,False,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.7264309764309764,0.818342151675485,0.8426573426573427,0.8496503496503496,0.9160839160839161,0.830632947299614,0.06134693167884929,86,0.7037037037037037,0.7777777777777778,0.9230769230769231,0.7307692307692307,0.8461538461538461,0.7962962962962963,0.07971100633214155,91
40,1.3850093364715577,0.06081121902078346,0.24556608200073243,0.0198905672588488,594436,1000,20,7,0.25,10,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 10, 'bootstrap': False}",0.7626262626262625,0.8606701940035273,0.9143356643356644,0.9353146853146852,0.9475524475524476,0.8840998507665173,0.06762865837877023,21,0.7407407407407407,0.8148148148148148,1.0,0.8846153846153846,0.8846153846153846,0.8649572649572649,0.08596910354252939,25
41,0.18393964767456056,0.006845376713393583,0.0291776180267334,0.0014699014707467695,594436,100,10,7,0.5,10,True,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.7508417508417509,0.8342151675485009,0.9020979020979022,0.9283216783216783,0.9353146853146853,0.8701582368249035,0.06953678016801997,41,0.7777777777777778,0.7777777777777778,1.0,0.9230769230769231,0.8846153846153846,0.8726495726495728,0.0859133803290876,12
42,0.1515028476715088,0.006120218366868967,0.03017878532409668,0.002126551557074063,594436,100,10,10,0.75,25,False,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': False}",0.7264309764309764,0.818342151675485,0.8426573426573427,0.8496503496503496,0.9160839160839161,0.830632947299614,0.06134693167884929,86,0.7037037037037037,0.7777777777777778,0.9230769230769231,0.7307692307692307,0.8461538461538461,0.7962962962962963,0.07971100633214155,91
43,0.02078385353088379,0.0004000498480673522,0.009395313262939454,0.0010188238836106045,594436,10,20,10,0.75,5,True,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': True}",0.7112794612794613,0.8536155202821869,0.798951048951049,0.9082167832167832,0.9055944055944055,0.8355314438647772,0.07388598168981761,80,0.7407407407407407,0.7777777777777778,0.8846153846153846,0.8846153846153846,0.9230769230769231,0.8421652421652421,0.07011904784790526,58
44,0.719032096862793,0.03541990377659634,0.11712756156921386,0.0030572616098567527,594436,500,20,7,0.25,10,False,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 10, 'bootstrap': False}",0.7643097643097643,0.8641975308641976,0.9195804195804196,0.9388111888111887,0.9475524475524476,0.8868902702236037,0.06780157558634228,7,0.7037037037037037,0.8148148148148148,0.9615384615384616,0.8846153846153846,0.8846153846153846,0.8498575498575498,0.08657687937645124,54
45,0.01729164123535156,0.001670212427377068,0.00919189453125,0.0009283705443021942,594436,10,20,5,0.5,10,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",0.7297979797979798,0.8201058201058201,0.8881118881118881,0.8653846153846153,0.9125874125874126,0.8431975431975433,0.06436956917646512,76,0.7407407407407407,0.8148148148148148,0.9615384615384616,0.7692307692307693,0.8461538461538461,0.8264957264957264,0.0766715313090951,74
46,0.19302978515625,0.005749664441759881,0.030721712112426757,0.0011573654868193845,594436,100,10,5,0.5,10,True,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.7592592592592593,0.8395061728395062,0.8951048951048952,0.93006993006993,0.9335664335664335,0.8715013381680048,0.06551558411007011,36,0.7777777777777778,0.8148148148148148,0.9615384615384616,0.9230769230769231,0.9230769230769231,0.8800569800569802,0.07079299140967457,7
47,0.0215425968170166,0.0013529440304974201,0.009374618530273438,0.0004887144022701781,594436,10,20,5,0.25,20,True,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': True}",0.7811447811447811,0.8289241622574955,0.9493006993006993,0.9283216783216783,0.9020979020979021,0.8779578446245113,0.06322362264160737,30,0.8148148148148148,0.7777777777777778,0.9615384615384616,0.9230769230769231,0.8461538461538461,0.8646723646723646,0.06807865040084629,32
48,1.8462230205535888,0.035130700773889884,0.2266751766204834,0.004354191831641308,594436,1000,20,5,0.5,5,True,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': True}",0.7424242424242424,0.8447971781305115,0.9090909090909092,0.9178321678321678,0.9423076923076923,0.8712904379571047,0.07203727898879891,37,0.7777777777777778,0.8148148148148148,0.9615384615384616,0.8846153846153846,0.8846153846153846,0.8646723646723646,0.06358448446019899,32
49,0.0253326416015625,0.0031296215770357815,0.011474132537841797,0.0022755937039354466,594436,10,20,5,0.25,25,True,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_depth': 25, 'bootstrap': True}",0.7811447811447811,0.8289241622574955,0.9493006993006993,0.9283216783216783,0.9020979020979021,0.8779578446245113,0.06322362264160737,30,0.8148148148148148,0.7777777777777778,0.9615384615384616,0.9230769230769231,0.8461538461538461,0.8646723646723646,0.06807865040084629,32
